sno,h,sub_h,link
90,2 dead as two-wheelers ram each other in AP's Guntur village,Two persons died on the spot after their two-wheelers rammed against each other at Visadala village of Medikonduru mandal in Guntur district on Tuesday night,https://timesofindia.indiatimes.com/city/vijayawada/2-dead-as-two-wheelers-ram-each-other-in-guntur-village/articleshow/88037131.cms
91,Five including 6-month-old baby die in Andhra Pradesh Road accident,Five of a family from Hyderabad including a six-month-old baby died in a ghastly Road accident after the car they were travelling in rammed into a culvert near Jaggaiahpet in Krishna district on Sunday morning.,https://timesofindia.indiatimes.com/city/vijayawada/five-including-6-mth-old-baby-die-in-andhra-road-accident/articleshow/90190833.cms
92,Visakhapatnam: Two youth killed in Road accident,"Visakhapatnam, accident, Sriharipuram, Anandapuram, Gajuwaka police",https://timesofindia.indiatimes.com/city/visakhapatnam/visakhapatnam-two-youth-killed-in-road-accident/articleshow/85631832.cms
93,Andhra Pradesh: Seven killed in separate Road accidents in Anantapur,Seven people were killed in separate Road accidents in Anantapur district on Friday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-seven-killed-in-separate-road-accidents-in-anantapur/articleshow/87533934.cms
94,Three killed in Road accident in Visakhapatnam,Three people were killed after their bike hit a road side tree near PP Agraharam village under Makavarapalem Mandal in Visakhapatnam district on Saturday night.,https://timesofindia.indiatimes.com/city/visakhapatnam/three-killed-in-road-accident-in-visakhapatnam/articleshow/81614889.cms
95,Three teens die in Road accident,,https://timesofindia.indiatimes.com/city/visakhapatnam/three-teens-die-in-road-accident/articleshow/81619776.cms
96,Andhra Pradesh: Four cops killed in Road accident in Srikakulam,"Four police personnel of the Armed Reserve wing, including a sub-inspector, were killed in a Road accident when their vehicle hit a lorry on NH-16, near Summadevi Peta under Palasa mandal in Srikakulam district, on Monday afternoon.",https://timesofindia.indiatimes.com/city/visakhapatnam/4-cops-killed-in-road-accident/articleshow/85573257.cms
97,Andhra Pradesh: Fatal Road accidents in Prakasam district drop by 50%,"Road accidents in Prakasam district came down by 25 per cent and fatal Road accidents by 50 per cent in September. Police say the recent reforms, brought in with a view to reducing accidents, have yielded good results.",https://timesofindia.indiatimes.com/city/vijayawada/fatal-road-accidents-in-prakasam-dist-drop-by-50/articleshow/86738546.cms
98,"Andhra Pradesh: 1 killed, 9 injured as 2 lorries collide in West Godavari district",A labourer was killed and nine others were injured after a lorry ferrying them collided with a container lorry early on Wednesday. The accident took place at Duddukuru village in West Godavari district in the early morning of Wednesday.,https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-1-killed-9-injured-as-2-lorries-collide-in-west-godavari-district/articleshow/81546531.cms
99,"Andhra Pradesh: 1 dead, 2 injured in Road accident",A 35-year-old man died on the spot while two of his friends suffered injuries after their bike rammed into a ditch while trying to avoid an oncoming truck at Kondaparva village of Vissannapet mandal in Krishna district on Wednesday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-1-dead-2-injured-in-road-accident/articleshow/84629734.cms
100,Eight people killed in Road accident in Visakhapatnam,"At least eight people were killed and 15 others, including six children injured when a bus plunged into a valley on the Araku Ghat Road on Friday.",https://timesofindia.indiatimes.com/city/visakhapatnam/eight-people-killed-in-road-accident-in-visakhapatnam/articleshow/80884769.cms
101,Andhra Pradesh: Four police personnel die in Road accident in Srikakulam,"Four police personnel, including a sub-inspector and three police constables of armed reserve wing died in a Road accident after the vehicle they were travelling in hit a lorry near Summadevipeta village under Palasa Mandal on NH-16 in Srikakulam district on Monday.",https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-four-police-personnel-died-in-a-road-accident-in-srikakulam/articleshow/85559225.cms
102,Andhra Pradesh: Father-son duo killed in Road accident in Chittoor,A 38-year-old father and his 10 year old son were killed in a Road accident reported near Kalakada mandal in Chittoor district late on Thursday night.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-father-son-duo-killed-in-road-accident-in-chittoor/articleshow/85530341.cms
103,"Andhra Pradesh: One dead, 17 injured after auto turns turtle in Anantapur district",A 35-year-old woman died on the spot while 17 others sustained injuries after a share-auto they were travelling in turned turtle along the national highway near Guntakal in Anantapur district in the early hours on Sunday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-one-dead-17-injured-after-auto-turns-turtle-in-anantapur-district/articleshow/80311726.cms
104,Three women die in Road accident,Three women of a family died in a Road accident after the autorickshaw they were travelling in was hit by a bus at Muddanur mandal in Kadapa district on Tuesday.,https://timesofindia.indiatimes.com/city/vijayawada/three-women-die-in-road-accident/articleshow/80238149.cms
105,Andhra Pradesh: Two motorists killed in Road accident in Chittoor district,Two motorists were killed on the spot after a speeding car rammed into their bike at Kurabalakota mandal in Andhra Pradesh's Chittoor district on Monday morning.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-two-motorists-killed-in-road-accident-in-chittoor-district/articleshow/83105823.cms
106,"Four killed, three hurt in Nellore Road accident",,https://timesofindia.indiatimes.com/city/vijayawada/four-killed-three-hurt-in-nellore-road-accident/articleshow/81657493.cms
107,Andhra Pradesh: Seven dead after vehicle falls into gorge in East Godavari,"In a tragic accident, seven persons of a marriage party, including two women and two children, were killed on Friday as the van in which they were travelling plunged from ghat road into 10-feet deep gorge at Venkateswara Swamy temple in Thantikonda village of Gokavaram mandal in East Godavari district.",https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-seven-dead-after-vehicle-falls-into-gorge-in-east-godavari/articleshow/78946289.cms
108,"Nearly 8,000 lives lost in Road accidents in AP last year: Report","Nearly 70% of all Road accident fatalities in Andhra Pradesh are due to over-speeding, according to the latest report on Road accidents compiled by the Union ministry of road transport and highways.",https://timesofindia.indiatimes.com/city/visakhapatnam/nearly-8k-lives-lost-in-road-accidents-last-year-report/articleshow/78879040.cms
109,"Andhra Pradesh: 3 killed, 17 injured in Road accident in Vizianagaram",Three persons were killed and at least 17 passengers were injured when two RTC buses collided and a gas cylinders laden lorry hit one of the buses at Sunkaripeta on the Visakhapatnam-Vizianagaram road in Vizianagaram district on Monday.,https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-3-killed-and-17-injured-in-accident-in-vizianagaram/articleshow/81742418.cms
110,Visakhapatnam: Two killed in Road accident,,https://timesofindia.indiatimes.com/city/visakhapatnam/visakhapatnam-two-killed-in-road-accident/articleshow/78603256.cms
111,"One killed, four injured in road mishap in Visakhapatnam",One person was killed and four others suffered injuries after a lorry and a tractor collided on highway in Parawada on the outskirts of Visakhapatnam early on Saturday morning.,https://timesofindia.indiatimes.com/city/visakhapatnam/one-killed-four-injured-in-road-mishap-in-visakhapatnam/articleshow/81601261.cms
112,"Father, daughter die in Road accident",,https://timesofindia.indiatimes.com/city/vijayawada/father-daughter-die-in-road-accident/articleshow/78339865.cms
113,"West Godavari: Two killed, 18 hurt in Road accident in Jangareddigudem","Collision between a lorry and a parked tractor resulted in the deaths of two persons and injuries to 18 others in West Godavari’s Jangareddigudem in the early hours of Sunday. Of the injured, the condition of two is said to be critical.",https://timesofindia.indiatimes.com/city/visakhapatnam/2-killed-18-hurt-in-road-accident/articleshow/81380507.cms
114,"One dead, 15 hurt in Road accident",,https://timesofindia.indiatimes.com/city/visakhapatnam/one-dead-15-hurt-in-road-accident/articleshow/79395626.cms
115,Two youths die in Road accident,,https://timesofindia.indiatimes.com/city/visakhapatnam/two-youths-die-in-road-accident/articleshow/78093909.cms
116,Andhra Pradesh: Three killed in a Road accident near Gooty in Anantapur district,"According to Gooty police a speeding truck laden with tomato load which came in the wrong direction rammed into a sports utility vehicle in a heads on collision on the national highway no.44 near Gooty in the early hours on Monday, leaving three persons dead on the spot before help could arrive.",https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-three-killed-in-a-road-accident-near-gooty-in-anantapur-district/articleshow/84973674.cms
117,"Andhra Pradesh: 14 killed, 4 injured in Road accident in Kurnool district",Fourteen people were killed and four others sustained injuries in a Road accident reported along the National Highway 44 near Madapuram village in Krishnagiri mandal of Kurnool district on Sunday early morning.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-14-killed-4-injured-in-road-accident-in-kurnool-district/articleshow/80904095.cms
118,Andhra Pradesh saw sharp 17% dip in Road accident fatalities last year,"As a result of the pandemic and the consequent lockdown, Andhra Pradesh witnessed a steep decline of 17% in Road accident fatalities and a 30% drop in fatal accidents in 2020 compared to the year before. When it comes to overall s, the state saw a 16% dip in 2020, the steepest fall in a decade. Compared to 2019, 2020 saw 1,083 fewer deaths as a result of s.",https://timesofindia.indiatimes.com/city/vijayawada/ap-saw-sharp-17-dip-in-road-accident-fatalities-last-year/articleshow/80469849.cms
119,"Mom, two kids killed in Road accident",,https://timesofindia.indiatimes.com/city/vijayawada/mom-two-kids-killed-in-road-accident/articleshow/78321438.cms
120,"Two killed, 8 hurt in Ongole Road accident",,https://timesofindia.indiatimes.com/city/vijayawada/two-killed-8-hurt-in-ongole-road-accident/articleshow/79356358.cms
121,3 govt staff die in Road accident,,https://timesofindia.indiatimes.com/city/visakhapatnam/3-govt-staff-die-in-road-accident/articleshow/78113316.cms
122,"Two killed, three injured in Road accident in Visakhapatnam",Two construction workers were killed and three others were injured in a Road accident on Yarada hill road in late night of Wednesday in Visakhapatnam.,https://timesofindia.indiatimes.com/city/visakhapatnam/two-killed-three-injured-in-road-accident-in-visakhapatnam/articleshow/79184738.cms
123,5 killed in Road accident,,https://timesofindia.indiatimes.com/city/vijayawada/5-killed-in-road-accident/articleshow/74738379.cms
124,Andhra Pradesh witnesses 26% drop in Road accidents,"Owing to the Covid-19 lockdown, there has been a substantial decrease by 26% in road mishaps in the state this year compared to last year. According to the latest police data, between January to September this year, the state saw 11,998 road mishaps which is a five-year low.",https://timesofindia.indiatimes.com/city/vijayawada/state-witnesses-26-drop-in-road-accidents/articleshow/78850333.cms
125,"AP: Over 15,000 Road accidents in 2019 caused by valid licence holders",,https://timesofindia.indiatimes.com/city/visakhapatnam/over-15000-road-accidents-in-19-caused-by-valid-licence-holders/articleshow/78918042.cms
126,Two dead in collision between bike & tractor,,https://timesofindia.indiatimes.com/city/vijayawada/two-dead-in-collision-between-bike-tractor/articleshow/78737030.cms
127,Andhra Pradesh: Cop killed in Road accident,A police constable working at the Tirumala II town police station was killed in a Road accident near Chandragiri highway. The deceased was identified as A Jayachandra (45).,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-cop-killed-in-road-accident/articleshow/76137956.cms
128,"Car rams truck, three dead",,https://timesofindia.indiatimes.com/city/vijayawada/car-rams-truck-three-dead/articleshow/78133827.cms
129,Army jawan dies in accident,,https://timesofindia.indiatimes.com/city/vijayawada/army-jawan-dies-in-accident/articleshow/78066291.cms
130,Woman constable dies in road mishap,,https://timesofindia.indiatimes.com/city/vijayawada/woman-constable-dies-in-road-mishap/articleshow/77492219.cms
131,Eight students hurt in Road accident,,https://timesofindia.indiatimes.com/city/vijayawada/eight-students-hurt-in-road-accident/articleshow/73112703.cms
132,Andhra Pradesh: Three killed in Road accident in Srikakulam district,"In a tragic incident on Sunday morning, three persons died and three others were injured in a Road accident near Jalantrakota village under Kanchili Mandal in Srikakulam district. The deceased and the injured persons were coming from Kharagpur in West Bengal to attend the cremation of a relative, who died in the devastating crane accident at the Hindustan Shipyard Limited in Visakhapatnam on Saturday, in which 11 persons were killed.",https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-three-killed-in-road-accident-in-srikakulam-district/articleshow/77314526.cms
133,Three from T killed in Road accident,,https://timesofindia.indiatimes.com/city/vijayawada/three-from-t-killed-in-road-accident/articleshow/72407009.cms
134,Four youths die in car mishap in Krishna district,,https://timesofindia.indiatimes.com/city/vijayawada/four-youths-die-in-car-mishap-in-krishna-district/articleshow/72388703.cms
135,Andhra Pradesh: 12 Telangana pilgrims killed in tractor mishap,"At least 10 people were killed and as many injured when the tractor trailer they were travelling in collided head-on with a lorry near Vedadri in Krishna district of Andhra Pradesh on Wednesday, police said.",https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-12-telangana-pilgrims-killed-in-tractor-mishap/articleshow/76425767.cms
136,"Andhra Pradesh: 3 dead, 7 injured in Road accident in Anantapur",Three people died while 7 were injured in a Road accident which took place on the national highway near Anantapur town on Thursday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-3-dead-7-injured-in-road-accident-in-anantapur/articleshow/78044958.cms
137,Andhra Pradesh: Mom-son duo killed in Road accident at NH-45 near Nandyal town,,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-mom-son-duo-killed-in-road-accident-at-nh-45-near-nandyal-town/articleshow/81673816.cms
138,4 Tamil Nadu devotees killed in Road accident near Nagari,"Four devotees from Tamil Nadu, all from the same family, lost their lives on the spot in a Road accident while returning from Tirumala near the AP-TN border, in the late hours of Tuesday. While, two other from the same family sustained severe injuries.",https://timesofindia.indiatimes.com/city/vijayawada/4-tn-devotees-killed-in-road-accident-near-nagari/articleshow/70369445.cms
139,Andhra Pradesh: Four killed in Road accident,,https://timesofindia.indiatimes.com/city/vijayawada/four-killed-in-road-accident/articleshow/72481042.cms
140,Family of 5 charred to death in Palamaner Road accident,"A family of five, including three children, was charred to death in a Road accident (pic right) near Palamaner in Chittoor district on Saturday morning. The victims, Jhahnavi (30), Pavan Ram (13), Sai Arshitha (10), Kalavathi (28) and Bhanu Teja (7), hailed from Tirupati. The lone survivor from the mishap, 40-year-old Manda Vishnu, is an employee of the Tirumala Tirupati Devasthanams (TTD). He is battling for life at the SVRR hospital in Tirupati with about 60 per cent burns.",https://timesofindia.indiatimes.com/city/vijayawada/family-of-5-charred-to-death-in-palamaner-road-accident/articleshow/71130885.cms
141,Three killed in Road accident in Andhra Pradesh's West Godavari,Three people were killed in a Road accident that took place near Alampuram village in Pentapadu mandal of Andhra Pradesh's West Godavari district.,https://timesofindia.indiatimes.com/city/visakhapatnam/three-killed-in-road-accident-in-andhra-pradeshs-west-godavari/articleshow/75221328.cms
142,"Two killed, one seriously injured in Road accident",,https://timesofindia.indiatimes.com/city/vijayawada/two-killed-one-seriously-injured-in-road-accident/articleshow/73815775.cms
143,Andhra Pradesh: One killed and one injured in a Road accident near Tirupati,"In a tragic incident, a youngster was killed and his friend sustained severe injuries when a lorry hit their motorcycle from behind and ran over them near Thummalagunta on Naidupeta-Puthalapattu highway, on the outskirts of Tirupati on Wednesday.",https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-one-killed-and-one-injured-in-a-road-accident-near-tirupati/articleshow/78411700.cms
144,"Road accidents down in Andhra Pradesh, but increase in Vijayawada","While Road accidents across the country remained more or less same in 2018 as compared to 2017, Andhra Pradesh is among the only states which recorded a declining trend in the total number of accidents.",https://timesofindia.indiatimes.com/city/vijayawada/road-accidents-down-in-state-but-increase-in-city/articleshow/73195820.cms
145,"Visakhapatnam: Two dead, 10 injured in Road accident",,https://timesofindia.indiatimes.com/city/visakhapatnam/visakhapatnam-two-dead-10-injured-in-road-accident/articleshow/72922244.cms
146,Four TN based RS woodcutters charred to death in a Road accident near Kadapa,Four inmates were burnt alive when the SUV in which they were travelling rammed into a tipper near the Kadapa airport in the early hours on Monday.,https://timesofindia.indiatimes.com/city/vijayawada/four-tn-based-rs-woodcutters-charred-to-death-in-a-road-accident-near-kadapa/articleshow/78993358.cms
147,"Andhra Pradesh: Three killed, one injured in Road accident in Chittoor","Three persons were killed on the spot, while one sustained grievous injuries in a gory Road accident in Chittoor district on Saturday.",https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-three-killed-one-injured-in-road-accident-in-chittoor/articleshow/75649154.cms
148,"Speed breakers, barricades bring down Road accidents",,https://timesofindia.indiatimes.com/city/visakhapatnam/speed-breakers-barricades-bring-down-road-accidents/articleshow/72497620.cms
149,"5, including 4 of a family, killed in Road accident",,https://timesofindia.indiatimes.com/city/visakhapatnam/5-including-4-of-a-family-killed-in-road-accident/articleshow/73103138.cms
150,"SUV rams into divider, two dead",,https://timesofindia.indiatimes.com/city/visakhapatnam/suv-rams-into-divider-two-dead/articleshow/73091300.cms
151,"Andhra Pradesh: Three dead, 15 injured in tractor mishap",Two women and a seven-year-old kid died on the spot while 15 others suffered injuries after an over-crowded tractor lost control near Modalapalli village under Tavanapalli mandal in Chittoor district on Wednesday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-three-dead-15-injured-in-tractor-mishap/articleshow/73061427.cms
152,"Stray cattle plague VZM roads, 228 dead in mishaps",,https://timesofindia.indiatimes.com/city/visakhapatnam/stray-cattle-plague-vzm-roads-228-dead-in-mishaps/articleshow/72781444.cms
153,Andhra Pradesh: Four killed in Kadapa road mishap,Four persons were killed while four others sustained injuries in a Road accident involving a truck and an SUV near Bandapalle in Ramapuram Mandal of Andhra Pradesh's Kadapa district on Wednesday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-four-killed-in-kadapa-road-mishap/articleshow/72477912.cms
154,"Andhra Pradesh: Woman, baby killed in Road accident at Chandragiri",A 32-year-old woman and her 13-month-old daughter were killed after the bike she was riding pillion was hit by a speeding tractor near Chandragiri in Chittoor district on Sunday.,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-woman-baby-killed-in-road-accident-at-chandragiri/articleshow/72928637.cms
155,"Visakhapatnam: Two dead, 3 injured in bike-auto collision","Two persons died on the spot and three others sustained injuries following collision between an auto-rickshaw, carrying five passengers, and a bike on the outskirts of Bennavaram village on Wednesday.",https://timesofindia.indiatimes.com/city/visakhapatnam/two-dead-3-injured-in-bike-auto-collision/articleshow/71826908.cms
156,Chittoor: 3 killed in separate Road accidents,Three persons including a trainee sub inspector were killed in three separate Road accidents in Chittoor and Kurnool districts on Sunday,https://timesofindia.indiatimes.com/city/vijayawada/3-killed-in-separate-road-accidents/articleshow/69624856.cms
