sno,h,sub_h,link
94,"Rajasthan: Five dead, five injured in truck-van collision",Gloom descended on Bhilwara's Shakargarh village on Monday morning as the villagers attended the funeral of a woman and her four-year-old son.,https://timesofindia.indiatimes.com/city/ajmer/five-dead-five-injured-in-collision-between-truck-and-van-in-rajasthan/articleshow/79604744.cms
95,"Rajasthan: Woman, minor son killed in accident; 4 injured","A couple was killed when their car collided with a truck in Rajasthan's Churu district, police said on Thursday.",https://timesofindia.indiatimes.com/city/jaipur/rajasthan-woman-minor-son-killed-in-accident-4-injured/articleshow/83806964.cms
96,"Woman killed in Road accident, husband critical",,https://timesofindia.indiatimes.com/city/jaipur/woman-killed-in-road-accident-husband-critical/articleshow/81767620.cms
97,Three killed in Road accident in Rajasthan's Kota,"The deceased were identified as Tarachand Gochar (50), a resident of Dara town of Kota district, Manish Kumar Gochar (20) and Ajay Gochar (20), both residents of Lakheri area in Bundi district.",https://timesofindia.indiatimes.com/city/jaipur/three-killed-in-road-accident-in-rajasthans-kota/articleshow/81737566.cms
98,"Three friends killed, 1 hurt as car rams into truck on Bhankrota Road",Three youths were killed and another wounded after their car rammed into the rear of a trailer truck which dragged the vehicle for 500 metres on Bhankrota Road after midnight on Thursday.,https://timesofindia.indiatimes.com/city/jaipur/3-friends-killed-1-hurt-as-car-rams-into-truck-on-bhankrota-road/articleshow/83652094.cms
99,"5 killed, 7 injured as SUV overturns in Rajasthan","Five people were killed and seven injured after a car in which they were travelling overturned and fell into an agriculture field along the road on a highway here Monday, police said.",https://timesofindia.indiatimes.com/city/jaipur/5-killed-7-injured-as-suv-overturns-in-rajasthan/articleshow/79997626.cms
100,Four killed in separate Road accidents in Rajasthan,"Four people were killed and 15 others injured in two separate Road accidents in Bikaner and Sikar districts of Rajasthan, police said.",https://timesofindia.indiatimes.com/city/jaipur/four-killed-in-separate-road-accidents-in-rajasthan/articleshow/81210940.cms
101,Kota: Constable killed in road mishap,A police constable was killed on the spot on late Thursday night while two others sustained injuries after their motorbike was hit by an unidentified vehicle near Gadepan plant under Simliya police station of Kota district on Thursday night.,https://timesofindia.indiatimes.com/city/jaipur/constable-killed-in-road-mishap/articleshow/78836666.cms
102,"Rajasthan: 6 killed, 7 injured in two separate Road accidents","Six people were killed and seven others injured in two separate Road accidents in Dholpur and Pratapgarh districts of Rajasthan on Saturday, police said.",https://timesofindia.indiatimes.com/city/jaipur/rajasthan-6-killed-7-injured-in-two-separate-road-accidents/articleshow/84503304.cms
103,Rajasthan: Couple among four killed in Road accident,"Four people, including a couple, were killed on Friday when a truck carrying marble stone overturned on a car passing by it in Rajasthan's Pali district, police said.",https://timesofindia.indiatimes.com/city/jaipur/rajasthan-couple-among-four-killed-in-road-accident/articleshow/81872605.cms
104,Jaipur: Bus coming from Delhi gutted after coming in contact with live wire; 3 killed,Three persons were killed and half-a-dozen injured when a bus caught fire after coming in contact with a high tension wire in Achrol area of city. The private bus was completely gutted. The injured are undergoing treatment at the hospital.,https://timesofindia.indiatimes.com/city/jaipur/bus-gutted-after-coming-in-contact-with-live-wire/articleshow/79455800.cms
105,Two persons die in Road accident,,https://timesofindia.indiatimes.com/city/jaipur/two-persons-die-in-road-accident/articleshow/79311040.cms
106,Two killed in Road accident in Jhunjhunu,Two persons were killed in a Road accident in Jhunjhunu’s Mukundgarh when the bike on which they were travelling collided with a car on Tuesday morning. Both the bike riders died on the spot.,https://timesofindia.indiatimes.com/city/jaipur/two-killed-in-road-accident/articleshow/79271781.cms
107,Three killed in Road accident in Shahpura,,https://timesofindia.indiatimes.com/city/jaipur/three-killed-in-road-accident-in-shahpura/articleshow/79049038.cms
108,Three killed in Road accident in Nagaur,,https://timesofindia.indiatimes.com/city/jaipur/three-killed-in-road-accident-in-nagaur/articleshow/78960806.cms
109,Seven people dead in three Road accidents in Rajasthan,"Seven people died and three more were injured in three separate Road accidents in Rajasthan's Pali and Jodhpur districts, police said on Tuesday.",https://timesofindia.indiatimes.com/city/jodhpur/seven-people-dead-in-three-road-accidents-in-rajasthan/articleshow/77876579.cms
110,"Rajasthan: Two women killed, 22 workers hurt in accident",Two women were killed and 22 workers injured when a pickup jeep in which they were travelling overturned in Rajasthan's Nagaur district on Sunday.,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-two-women-killed-22-workers-hurt-in-accident/articleshow/81616420.cms
111,Six killed in separate Rajasthan Road accidents,Six people were killed and 11 others injured in two separate Road accidents in Bharatpur and Jaipur on Sunday.,https://timesofindia.indiatimes.com/city/jaipur/six-killed-in-separate-raj-roadaccidents/articleshow/79481814.cms
112,2 die in separate Road accidents in Ajmer,Two persons were killed in separate Road accidents in Ajmer on Thursday.,https://timesofindia.indiatimes.com/city/ajmer/2-die-in-separate-road-accidents-in-ajmer/articleshow/79200713.cms
113,Two youths killed in Kota Road accident,Two youths were killed on the spot after their motorbike collided head-on with a speeding mini truck near Shambupura village on Kota-Chittor NH-27 under Kunhari police station late on Thursday night.,https://timesofindia.indiatimes.com/city/jaipur/two-youths-killed-in-kota-road-accident/articleshow/79090439.cms
114,6 people from same family killed in jeep-truck collision in Rajasthan,"Six people, including four women, were killed and seven others injured when a jeep in which they were travelling collided with a trailer in Sriganganagar district of Rajasthan on Saturday, police said.",https://timesofindia.indiatimes.com/city/jaipur/6-people-from-same-family-killed-in-jeep-truck-collision-in-rajasthan/articleshow/80896484.cms
115,Eight from Madhya Pradesh killed in Road accident at Tonk,Eight people from Madhya Pradesh died and four others sustained injuries after the vehicle in which they were travelling was hit by a loaded cement truck from behind on Tonk-Kota highway at 2.30 am on Wednesday. The victims were travelling from Khatu Shyamji temple to Jerapura in Rajgarh in MP. The injured have been rushed to SMS Hospital in Jaipur.,https://timesofindia.indiatimes.com/city/jaipur/eight-from-mp-killed-in-road-accident-at-tonk/articleshow/80488751.cms
116,13 people killed in Surat Road accident cremated in Rajasthan's Banswara,,https://timesofindia.indiatimes.com/city/jaipur/13-people-killed-in-surat-road-accident-cremated-in-rajasthans-banswara/articleshow/80367648.cms
117,Three killed in Kota Road accidents,,https://timesofindia.indiatimes.com/city/jaipur/three-killed-in-kota-road-accidents/articleshow/76539864.cms
118,6 killed in two separate Road accidents in Rajasthan,,https://timesofindia.indiatimes.com/city/jaipur/6-killed-in-two-separate-road-accidents-in-rajasthan/articleshow/79114852.cms
119,Jaipur: Police constable aspirant killed in Road accident,A police constable aspirant was killed on Friday morning when a luxury car hit him on Sodala elevated road in Jaipur due to which he fell off the flyover and landed on the roof of a house below.,https://timesofindia.indiatimes.com/city/jaipur/jaipur-police-constable-aspirant-killed-in-road-accident/articleshow/79078135.cms
120,"1 dead, 2 hurt in Road accident in Jaisalmer",,https://timesofindia.indiatimes.com/city/jaipur/1-dead-2-hurt-in-road-accident-in-jaisalmer/articleshow/78725143.cms
121,"Four people dead, one injured as car rams into stationary tanker in Rajasthan's Ajmer","Four people died and one was injured when a car rammed into a stationary tanker in the Beawar area of Ajmer district on Sunday, police said.",https://timesofindia.indiatimes.com/city/jaipur/four-people-dead-one-injured-as-car-rams-into-stationary-tanker-in-rajasthans-ajmer/articleshow/79353498.cms
122,One killed in Road accident in Jhalawar dist,,https://timesofindia.indiatimes.com/city/jaipur/one-killed-in-road-accident-in-jhalawar-dist/articleshow/76474409.cms
123,Poor visibility due to fog claims six in Churu Road accident,"Six persons including four women were killed in Churu when their vehicle collided with a truck coming from the opposite direction. While all six persons died on the spot, two injured are currently in a hospital and are said to be in a stable condition.",https://timesofindia.indiatimes.com/city/jaipur/poor-visibility-due-to-fog-claims-six-in-churu-road-accident/articleshow/79614513.cms
124,"Father, son die in Jaisalmer Road accident",,https://timesofindia.indiatimes.com/city/jaipur/father-son-die-in-jaisalmer-road-accident/articleshow/75611873.cms
125,Veterinary doctor killed in Kota Road accident,,https://timesofindia.indiatimes.com/city/jaipur/veterinary-doctor-killed-in-kota-road-accident/articleshow/75544222.cms
126,Two dead in Road accident in Nagaur,Two persons were killed and six injured when their vehicle collided with a truck trailer at Kuchera in Nagaur district on Wednesday. The collision was so drastic that police had to use cutters to bring out bodies.,https://timesofindia.indiatimes.com/city/ajmer/two-dead-in-road-accident-in-nagaur/articleshow/73970739.cms
127,Two army officers killed in Road accident near Bikaner,Two army officers were killed in a Road accident after the vehicle in which they were travelling toppled on National Highway-11 in Bikaner around 5.30am on Saturday.,https://timesofindia.indiatimes.com/city/jaipur/two-army-officers-killed-after-vehicle-topples-on-national-highway-11-in-bikaner/articleshow/78072918.cms
128,Rajasthan: Seven killed in bus-jeep collision in Bikaner,"Seven persons were killed and several others injured when a mini bus and a jeep collided head-on in the district on Tuesday morning, police said.",https://timesofindia.indiatimes.com/city/jaipur/rajasthan-seven-killed-in-bus-jeep-collision-in-bikaner/articleshow/72017683.cms
129,"Fatehgarh SDM dies in mishap; wife, driver hurt",,https://timesofindia.indiatimes.com/city/jaipur/fatehgarh-sdm-dies-in-mishap-wife-driver-hurt/articleshow/77208618.cms
130,6 die in road mishap near Sirohi,,https://timesofindia.indiatimes.com/city/jaipur/6-die-in-road-mishap-near-sirohi/articleshow/77027364.cms
131,"Rajasthan: 2 trucks collide in Nagaur, 4 killed",,https://timesofindia.indiatimes.com/city/jaipur/2-trucks-collide-in-nagaur-4-killed/articleshow/76988507.cms
132,"SUV mishap: After bride, groom too succumbs",,https://timesofindia.indiatimes.com/city/jaipur/suv-mishap-after-bride-groom-too-succumbs/articleshow/76778223.cms
133,Rajasthan: Three killed in road mishap in Bharatpur,,https://timesofindia.indiatimes.com/city/jaipur/three-killed-in-road-mishap-in-bharatpur/articleshow/75985385.cms
134,Four from city die in mishap near Bharatpur,,https://timesofindia.indiatimes.com/city/jaipur/four-from-city-die-in-mishap-near-bharatpur/articleshow/75905449.cms
135,"Eight dead in two Road accidents in Dausa, Sikar","Horrific Road accidents and fatalities are continuing unabated in the state. Days after 16 people lost their lives in an accident on Jodhpur-Jaisalmer highway, eight more, including three women, died in two separate accidents on Tuesday.",https://timesofindia.indiatimes.com/city/jaipur/eight-dead-in-two-road-accidents-in-dausa-sikar/articleshow/71400694.cms
136,8% rise in Road accidents in 2019: Govt data,,https://timesofindia.indiatimes.com/city/jaipur/8-rise-in-road-accidents-in-2019-govt-data/articleshow/74632720.cms
137,"SDO killed, wife and driver hurt in Road accident in Rajasthan's Jaisalmer","A sub-divisional officer was killed and his wife and driver were injured when their vehicle collided head on with a truck in this Rajasthan district, police said on Monday.",https://timesofindia.indiatimes.com/city/jaipur/sdo-killed-wife-and-driver-hurt-in-road-accident-in-rajasthans-jaisalmer/articleshow/77194626.cms
138,Groom killed as car rams into tractor carrying bajri,A 28-year-old newlywed groom was killed and one of his relatives critically injured after their car rammed into a tractor transporting illegally mined bajri in Chomu on Wednesday morning.,https://timesofindia.indiatimes.com/city/jaipur/groom-killed-as-car-rams-into-tractor-carrying-bajri/articleshow/69965960.cms
139,"Couple, son killed as rally car hits motorcycle in Rajasthan's Barmer","A couple and their minor son were killed when a car participating in a rally hit their motorcycle in Rajasthan's Barmer district on Saturday, police said. Narendra, his wife Pushpa and their son Jitendra died on the spot in the incident which occurred near Hotarda village, they said.",https://timesofindia.indiatimes.com/city/jaipur/couple-son-killed-as-rally-car-hits-motorcycle-in-rajasthans-barmer/articleshow/71233873.cms
140,"Local BJP leader, two others killed in Road accident in Rajasthan's Bikaner","Three people, including a local BJP leader, were killed in an accident in Rajasthan's Bikaner district on Monday, police said.",https://timesofindia.indiatimes.com/city/jaipur/local-bjp-leader-two-others-killed-in-road-accident-in-rajasthans-bikaner/articleshow/78112741.cms
141,"Woman dead, three injured after car hits SUV in Jaipur",,https://timesofindia.indiatimes.com/city/jaipur/woman-dead-three-injured-after-car-hits-suv-in-city/articleshow/70563866.cms
142,"7 killed, 32 injured in two Road accidents in Rajasthan","Seven persons were killed and 32 injured in two Road accidents in Rajasthan on Sunday, police said. In Jodhpur district's Binawas village, four people, including two women passengers died and 14 were injured when an Ajmer-bound bus collided with a truck, Jodhpur Rural SP Rahul Barhat said.",https://timesofindia.indiatimes.com/city/jodhpur/7-killed-32-injured-in-two-road-accidents-in-rajasthan/articleshow/74537524.cms
143,"8 dead, 28 injured in separate accidents in Rajasthan","Eight persons, including two women, were killed and 28 people were injured in three separate accidents in Rajasthan on Tuesday, police said. In the first incident, a private bus going to Rawatbhata from Neemuch mowed down two bikers and two pedestrians in Bhainsrogarh police station area of Chittorgarh district, they said.",https://timesofindia.indiatimes.com/city/jaipur/8-dead-28-injured-in-separate-accidents-in-rajasthan/articleshow/74460407.cms
144,Scooterist critically injured as car hits vehicle at JDA circle,A 59-year-old person was critically injured after a speeding car rammed into a scooter near JDA circle on Friday morning.,https://timesofindia.indiatimes.com/city/jaipur/scooterist-critically-injured-as-car-hits-vehicle-at-jda-circle/articleshow/70290390.cms
145,Two killed in Kota Road accident,"Two teenaged youths riding a motorbike were killed on the spot after a speeding unidentified vehicle hit the motorbike on Tuesday noon. The accident occurred on the Kota–Baran National Highway near Jagpura village under Kaithun police station, Kota.",https://timesofindia.indiatimes.com/city/jaipur/two-killed-in-kota-road-accident/articleshow/69950215.cms
146,Rajasthan: 9 killed in jeep-bus collision in Bhilwara,As many as nine people died while 10 others sustained injuries when the jeep they were travelling in collided with a RSRTC bus late on Monday in Bhilwara district. The accident happened near Bigod on Kota-Bhilwara highway.,https://timesofindia.indiatimes.com/city/ajmer/rajasthan-9-killed-in-jeep-bus-collision-in-bhilwara/articleshow/74079128.cms
147,Jaipur: Wedding postponed after two sisters die in accident,"The deceased sisters identified as 19-year-old Kajal Mishra and her elder sister, 24-year-old Nivedita Mishra who were travelling with five other relatives in the same bus.",https://timesofindia.indiatimes.com/city/jaipur/jaipur-wedding-postponed-after-two-sisters-die-in-accident/articleshow/72118036.cms
148,"Rajasthan: 11 killed in bus-truck collision on NH-11 in Bikaner, several critically injured",At least 10 people were killed and over dozens injured when a truck collided with a bus full of passengers on National Highway-11 near Sri Dungargarh in Rajasthan's Bikaner district at around 7.45am on Monday.,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-1o-killed-in-bus-truck-collision-on-nh-11-in-bikaner/articleshow/72102857.cms
